smile,reaction_energy
CC[C@](C)([C@H](O)Cc1nc(C)cs1)[NH+]1CCCC1,2.0912200130224226
CC(C)(C)OC[C@@H](O)CN1CCN(c2nccs2)CC1,2.1447598591089245
CCC[NH+](Cc1cccnc1)C[C@H]1CCC[NH+](C2CCCCC2)C1,2.147898130202293
CC[NH2+][C@H](Cc1nccn1C)[C@]1(N(C)C)CCC[C@H](C)C1,2.252190780043602
CC(C)COc1nc(O[C@@H](C)CC(C)C)ccc1N,2.08080055668354
CC[C@H]1CCC[NH+](Cc2ncccc2C)C1,2.0016955666065215
CC1CCC(O)(C[NH+](C)[C@H](C)c2cccnc2)CC1,2.2134122019767757
Cc1nn(C(C)(C)C)cc1[C@@H](C)[NH2+]C1CCN([C@H](C)c2ccncc2)CC1,2.07319613199234
COc1c(C)cnc(CSc2[nH+]c(C)c(C)n2CC(C)C)c1C,2.005903376340866
CCn1nccc1[C@@H]([NH2+]C)[C@H]1C[NH+](C)CCN1C,2.0890690464735027
CCC[NH2+]Cc1ccnn1C[C@@H]1C[C@H]2CC[C@@H]1C2,2.012556907367706
CC[NH+](Cc1cccc(OC)c1O)[C@@H](C)C(C)C,2.0045383398771284
CCC(CC)[NH2+]CCc1csc(C(C)(C)C)n1,2.239428642725944
CO[C@@H]1CCC[C@@H]1[NH2+]Cc1ccc(C[NH3+])o1,2.0377131101131436
CCc1ncc(C[NH2+][C@@H]2CCC[C@@H](SC)C2)s1,2.0745953500986096
CCC[NH+](C)C[C@@H]1CCN(Cc2cc(Br)c(OC)s2)C1,2.074002868294716
Cc1occc1CN(C)[C@@H]1CC[C@H]([NH3+])C1,2.0084848334312437
Cc1cc(C[NH+](C[C@H](C)O)C(C)C)c(C)o1,2.1454306119203563
Cc1nn(C)c(C)c1CN[C@H](C)C[C@H]1CCCCC[NH2+]1,2.1402711654424666
CCC[NH2+][C@H](c1cc(C)sc1C)C1C(C)(C)C1(C)C,2.219867826247215
COc1cccc(-c2nn(C(C)(C)C)cc2C[NH+]2CCCC[C@@H]2[C@H](C)O)c1,2.0940471816301343
CCC[NH2+][C@H](c1ccc(Cl)cn1)C1CCC(CC)CC1,2.0188931435823436
CCN[C@@H](Cc1nccn1CC)C(C)(C)[NH+]1CCCC1,2.2470788906335826
C[C@H]1CN(c2ccc(N)c(OC(C)(C)C)n2)C[C@@H]1C,2.209768389344215
CC[C@H](CCO)C[NH2+][C@@H](C)c1cc(C)sc1C,2.1430703447341917
OCC[NH+](Cc1cccnc1)[C@@H]1CCC[C@H](C2CC2)C1,2.082679556250572
C[C@@H](O)C[NH+]1CCC(C[NH2+]Cc2cnn(C(C)(C)C)c2)CC1,2.0404924739599224
COCC[NH2+][C@@H](C)[C@H](C)Cc1ccc(Br)s1,2.0198343772172924
CN(Cc1ccncc1)[C@@H]1CCC(C)(C)[C@H]1[NH3+],2.0989559627294536
C[C@H](c1ncc(C(C)(C)C)o1)[NH+](C)CC[NH+]1CCCC1,2.004116270899772
CC[NH2+][C@H](C)[C@@H](C)Cc1nc(C)c(C)s1,2.15165786318779
CCC[C@@H](C)[C@H]([NH2+]CC)[C@@H](C)c1ccncc1,2.152664735484123
Cc1ccc([C@@H](C)[NH2+][C@H](C)CC(C)C)o1,2.135330184245109
CC[NH2+][C@@H](C1CCC1)[C@@H](C)c1ccncc1,2.037717073202133
CCC[C@H]([NH2+]Cc1ccnn1C)C1CCCCC1,2.1125082409143445
CCC[NH2+]C[C@H](C)Cc1nc(C(C)(C)C)cs1,2.2397716976165767
COCCc1nc(C)c([C@@H](C)[NH2+][C@H]2CCCC[C@@H]2CO)s1,2.100723005032539
Cc1ncccc1NC[C@@H]1CCC[C@@H](C)C1,2.1505197135686873
COCc1ccc(C[NH+]2CCC[C@@H](COC)C2)o1,2.0494441012144087
Cc1nn(CC[C@H]2CCC[C@H]2[NH3+])c(C)c1C,2.043075912594795
CCC[NH+](C)C[C@H]1CCN(Cc2ncccc2C)C1,2.077017045164108
CCC(C)(C)C1CCC([NH+]2CCC([C@@H](O)c3nccn3C)CC2)CC1,2.150897197794914
CC[NH2+][C@@H](C)c1ccnc(N(C)CCO)c1,2.06398120701313
C=CC[C@H](C)[C@@H](C)[NH2+][C@H](C)c1csc(C(C)C)n1,2.0684748545408245
CC(C)C[NH2+]Cc1ccc(OCC2CCCC2)cn1,2.2726442823171613
C[NH2+][C@H](Cc1ccsc1)[C@]1(N(C)C)CCC[C@@H](C)C1,2.0983872594594954
CCOC1CCN(c2cc(CSC)ccn2)CC1,2.0180135855197903
C=C[C@H](C)Oc1ccc(C[C@@H](C)[NH3+])nc1,2.0957047435998915
CC[C@]1(C)C[NH2+][C@@H](C)CN1Cc1nc(C(C)(C)C)cs1,2.124654613280296
CCO[C@H]1C[C@@H]([NH+](C)Cc2cccnc2C)C1(C)C,2.2020490350723265
COc1ccc(C[NH+](C)C2CC[NH+](C)CC2)c(OC)c1OC,2.004231200480461
CC(C)c1nc(N2CCC(C[NH+](C)C)CC2)sc1C[NH3+],2.159214235424995
C/[NH+]=C(\NCc1ccnn1C)NC[C@H]1CCC[C@H](C)C1,2.0000062999248502
CC[C@H]1C[C@H](C)CC[C@@H]1[NH2+]Cc1cccnc1,2.0810804498434066
CCn1nc(C)c([C@H](C)[NH+](C)C2CCC([NH3+])CC2)c1C,2.1624991408109664
Cc1nc(C[C@@]2([NH3+])C[C@@H](C)CC(C)(C)C2)sc1C,2.066335281872749
C[NH+](C)C[C@@H](O)C[NH2+]Cc1c[nH]nc1C(C)(C)C,2.0078462807178497
CCCN[C@H](c1ccc(C)s1)C(C)(C)[NH+]1CCCC1,2.0774445633888243
C[C@H]([NH2+][C@H](C)C(C)(C)C)c1cccnc1,2.2097342077016826
CC[C@@H]([NH3+])[C@H](c1sccc1C)N(C)C[C@@H]1CCC[NH+]1C,2.0756071762561796
CN(Cc1cc(Br)cs1)C[C@H]1CCCC(C)(C)[C@@H]1[NH3+],2.098886113286018
CC(C)c1nc(CSC[C@@H](C)CO)cs1,2.091224471497535
CCC[NH2+][C@H](Cc1nc(C)cs1)[C@@H](C)OC,2.1050180027246475
CCOCCOc1ccc(CO)nc1,2.0562393126726146
COc1ccsc1CN1CC[C@@H]([NH+]2CCCC2)C1,2.0203996127843853
C[C@@H](c1ccncc1)N1CCC([NH2+][C@H]2[C@@H]3CCCC[C@@H]3C2(C)C)CC1,2.0366438191652296
OCC[C@H]1CCC[NH+](Cc2ccc(N3CCCC3)nc2)C1,2.0048905594110487
CCc1cc(C[NH2+][C@@H](CCl)C(C)C)n(C)n1,2.03644071085453
CCN(Cc1nc(C)c(C)s1)[C@H]1CCC[NH2+]C1,2.0364065292119977
C[NH2+]C[C@@H]1CCC[NH+](Cc2ccc(C)o2)C1,2.0142929880380627
C[C@H]1CCCN(c2nc[nH+]c3c2CCCCC3)[C@@H]1C[NH3+],2.021215513730049
CC[NH2+]Cc1c(C)nn(C)c1N(C)[C@@H](C)CC,2.202073804378509
CC[C@@H](c1ccco1)[NH+](CC)CC1CC[NH2+]CC1,2.001340374755859
Cc1ncccc1C[NH+]1CCC(OCC2CCCC2)CC1,2.052699035739898
CCC[C@@H](C)C[C@H]([NH3+])c1ncc(Cl)cc1Cl,2.004456601166725
CC[NH2+]Cc1c(C)nn(C)c1N1CCC(O)CC1,2.0580422704696653
CC[C@H](CSC)N(C)c1ccnc(C(C)(C)C)n1,2.056486014962196
COc1ncccc1CNCCC[NH+]1CCCC[C@H]1C,2.034887427663803
Cc1ncn(C[C@H](C)[NH2+]C[C@@H](O)C[NH+](C)C)c1C,2.0753909402132034
C/[NH+]=C(/NCc1ncc(C)s1)N1CCC(C)(C)C1,2.0016809527158737
C[NH+](Cc1csc(Br)c1)C[C@@H]1CCCC(C)(C)[C@H]1O,2.052849880814552
CCC[C@@H](C)N(C)[C@@H](C[NH3+])c1cncn1C1CC1,2.147774283671379
Cc1cnccc1CC[NH2+][C@@H](C(C)C)C1CC1,2.302505910158157
C[C@@H]1CCC[C@@H](N2CCC([NH2+]C[C@H](O)c3ccncc3)CC2)C1,2.014480739378929
CC(C)CCOc1ccc(C[NH3+])nc1,2.1875344693422316
CC(C)C[NH2+]Cc1ccc(N(C)C)nc1,2.081890406155586
CC[NH2+][C@@H](Cc1ncccc1C)C1C(C)(C)C1(C)C,2.1731935364484785
CC[C@H](C)[C@@H](O)C[NH2+][C@@H](C)c1cccnc1,2.1777748673200605
Cc1ncc([C@@H](C)NCCC[NH+]2C[C@@H](C)C[C@H](C)C2)s1,2.1796714530944823
Cc1csc(C[C@@]2(C[NH2+]C(C)(C)C)C[C@H]3CC[C@@H]2C3)n1,2.0264522404432292
CC[C@H](CCO)C[NH2+]Cc1ccnn1C,2.0893395272970197
Cc1nn(C)c(C)c1[C@H](C)[NH2+]CC1(CC(C)C)CC1,2.2108354510545727
CC(C)[NH2+]Cc1sc(N2CCCCC2)nc1C(C)C,2.1167242245197295
CC[NH2+][C@H](Cc1cc(CC)nn1C)[C@@H]1C[NH+](C)CCN1C,2.0532050726652145
Cc1nc(CC2(C[NH2+]C(C)(C)C)CCC2)sc1C,2.1267713981866834
CC[C@@](C)([C@H](N)c1c(C)ccnc1N)[NH+](C)C,2.0252870922803874
Cc1ccc([C@@H]([C@H](C)[NH3+])N(C)C[C@@H]2CCC[NH+]2C)s1,2.1310473235130307
CC[C@@](C)([NH3+])CN(C)Cc1ccoc1,2.1483771685838695
CC[NH2+][C@H](Cc1nccn1CC)[C@H](C)OC,2.149990641188621
CCCOc1nc(OCCC(C)C)ccc1N,2.0300735130071637
Cc1nc(N(C)C)sc1C[NH+]1CCC[C@@H](C)[C@@H]1C,2.151983827257156
COC1CCN(c2ccc(N)c(OCC3CC3)n2)CC1,2.095158828091621
CC[NH2+][C@@H]1CCCC[C@H](Cc2ccc(CC)cn2)C1,2.0290277529001233
CC(C)[C@@H]([NH2+]CCCN1CC[NH+](C)CC1)c1cccnc1,2.1345942881584166
CCN(CC)c1ncc(CN2CC[C@@H](C[NH+]3CCCCC3)C2)s1,2.1428942349672315
CC(C)(C)c1nn([C@@H]2CCCC[C@@H]2O)c(N)c1I,2.0564577779531477
CCC[C@@H]1C[C@@H]1[NH2+][C@@H](C)c1c(C)nn(C)c1C,2.164644162726402
CCC[NH2+]Cc1sc(N(C)C2CCCCC2)nc1C(C)C,2.1990705260038372
OCc1ccc(OCC[NH+]2CCCC2)cn1,2.088510994005203
CC1(C)C([NH2+]Cc2cc(Cl)cs2)C1(C)C,2.033001244997978
CCCn1nc(C)c(N)c1N1C[C@@H](C)[C@@H](C)C1,2.1618112971782684
CSCc1ccnc(N2CCC[C@@H]([C@@H](C)O)C2)c1,2.0295248728752133
CCc1nn(C)c(CC)c1CN1CCC[C@H]([NH+](C)C)C1,2.057236029553413
CC[C@H]1CCCC[C@@H]1[NH2+][C@@H](C)c1cnc(C)s1,2.0854826986312864
COc1c(C)cnc(C[NH+]2CCC(N(C)CC[NH+]3CCCC3)CC2)c1C,2.271676050138473
OC[C@@H](CCSc1ccncc1)[NH2+]C1CC1,2.0498287685394283
Cc1nc(CCC[NH+]2CCC([C@H](C)O)CC2)cs1,2.0484872629165647
CC[C@@H](CC(N)=[NH2+])N1CCN(c2nccs2)CC1,2.001126120257377
Cc1nn(CCO)c(C)c1CN(C)[C@H]1CC[NH+](C)[C@H](C)C1,2.1310604512453075
C[C@H]([NH2+][C@@H]1CCCC[C@@H]1[C@@H]1CCC[NH2+]1)c1cccnc1,2.0301185931444166
COC[C@H]([NH2+]Cc1nc(C)sc1C)C1CC1,2.0425864711046215
Cc1ccc([C@H](N)C2([NH+](C)C)CCC(C)CC2)s1,2.0805479097604747
C[NH2+][C@H](C)c1ccnc(N2CC[NH+](C)[C@@H](C)C2)c1,2.0864410230875015
C[C@@H]([NH3+])C1CCN(c2nc[nH+]c3c2CCCC3)CC1,2.006787392878532
CC[C@](C)([C@@H](N)Cc1ccncc1)[NH+]1CCCCC1,2.0873426258325574
CCC[NH2+]Cc1nc(C)ccc1OC,2.218080225419998
CCC(C)(C)C1CCC([NH2+]Cc2nc(C)cs2)CC1,2.100023519825935
CCC[NH2+][C@H]1CC[C@H](Cc2nc(C)cs2)[C@@H]1C,2.107739901781082
CCCn1cncc1[C@H](C[NH3+])N1CCC(C)(C)C1,2.0965471477031703
CCC[NH+](Cc1c(C)nn(C)c1C)C1CCC([NH3+])CC1,2.148993924307823
Cc1ccc([C@H](C)[NH2+]CC2(CC(C)C)CCCC2)o1,2.1195149822473525
CC(C)=CCC[C@H](C)C[NH+]1CCN(Cc2ncccc2C)CC1,2.0050845030784603
CC[NH2+][C@@H](Cc1cccs1)[C@]1(N(C)C)CCC[C@H](C)C1,2.0390385156869884
CC[NH+](CC)[C@](C)(CC)[C@@H]([NH3+])Cc1cc(C)nn1C,2.0955660354852674
CCC1(CC)[C@@H](OC)C[C@H]1[NH2+]C1CCN(Cc2cccnc2)CC1,2.1016664679050443
CC[NH2+][C@H](C)C(C)(C)C[NH+](C)Cc1ccc(C)o1,2.201725300240516
CN(Cc1cnc(C2CC2)s1)C[C@H]1CCC[NH+](C)C1,2.120222145938873
CCC[NH2+][C@H]1CCN([C@@H](C)Cc2ccc(C)s2)[C@H](C)[C@@H]1C,2.128781179690361
C/[NH+]=C(/NCc1c(C)nn(CCOC)c1C)N1C[C@@H](C)C[C@@H](C)C1,2.174016372799873
CC[NH2+][C@@H]([C@@H]1CCCc2cccnc21)[C@@H](C)OCC,2.062138866019249
CC[C@H](C)[C@H]1CNc2c(C)[nH+]n(CC)c2N1,2.022894624996185
CCC(CC)(CC)[NH2+]Cc1cncn1C1CC1,2.07421340739727
CC[NH2+][C@H](Cc1nccn1CC)C1CCC(C)(C)CC1,2.2090726195335386
Cc1ncc(C[NH2+]CC2CC[NH+](C[C@H](C)O)CC2)s1,2.1464714181661604
Cc1ccoc1C[NH+]1CCC([C@H](C)O)CC1,2.0218243432760237
C[C@H](N[C@@H]1CC[NH+](C2CCCC2)C1)c1cccnc1,2.0031968342542648
CC[NH+](CC)CCn1cc(N[C@@H]2CC[C@H]([NH3+])C2)cn1,2.0873208288431164
CC[C@H]1CCCC[C@@H]1Oc1ccc(C)nc1C[NH2+]C(C)C,2.3368681209325786
CCC[NH2+][C@@H](C)c1csc([C@@H]2C[NH+](C)CCN2C)n1,2.057692775559425
C[C@H](C[C@H]1CCC[NH2+]1)NCc1cccnc1,2.0305451205968854
Cc1n[nH]c(C)c1N[C@@H]1CCC[C@@H]([NH3+])C1,2.061430463862419
C[C@@H](Cn1ccnc1)[NH2+][C@@H]1CCCC[C@H]1C,2.0415825711250304
CC(C)[NH+](CCc1nccs1)[C@H]1CC[C@H](C)C1,2.078041751360893
CCC[NH2+]Cc1ccc(O[C@H]2CCC[C@H](CC)C2)cn1,2.2740283911466594
Cc1ncc(CN(CC2CC[NH2+]CC2)C(C)C)s1,2.117223326039314
CC[C@@H](C)CN(CC)[C@@H](c1ccc(Cl)s1)[C@@H](C)[NH3+],2.074670153403282
CCC[NH+](C)C[C@@H]1CCN(Cc2c(C)nn(C)c2OC)C1,2.112650912117958
CN[C@@H](c1cccnc1)C(C)(C)[NH+](C)C,2.072196195101738
CCC[C@@]1(C)CCC[NH+](Cc2c(C)nn(C)c2OC)C1,2.1633239587068553
C[NH2+][C@H](COC(C)C)c1cscc1C,2.0365873451471326
CCOC1CCN(c2nc(C(C)C)c(C[NH2+]C)s2)CC1,2.1259906696557995
Cc1oc(C[NH2+]C(C)C)cc1C[NH+]1CCC(C)(C)C1,2.1617238615274426
C[C@H]([NH3+])[C@H](c1cc(Br)cs1)N(C)C[C@@H]1CCC[NH+]1C,2.055506141209602
CCc1nn(C)c(CC)c1C[NH+]1CCC[C@@](C)(CO)C1,2.1358401842594144
Cc1cccnc1C[C@H]([NH3+])[C@@H](C)C(C)C,2.106810557413101
Cc1cnccc1CC[NH2+]C1CC[NH+]([C@H]2CCC[C@H](C)C2)CC1,2.2184970928430556
COC[C@H](C)[NH+]1CCN(Cc2c[nH]nc2C(C)(C)C)CC1,2.0339313324451442
CC(C)=CCC[C@H](C)[NH2+]C1CCN([C@H](C)c2ccncc2)CC1,2.0912081237554547
CCC(CC)([C@H](O)c1ccc(C)s1)[NH+](C)C,2.0557932174682616
C[C@H]1CC(C)(C)CC[C@@H]1[NH2+]C1CCN([C@@H](C)c2ccncc2)CC1,2.102140800118446
CC[C@H](C)SC[C@@H]([NH2+]C)c1sccc1C,2.0634531254053115
CS[C@@H](CO)[C@@H](C)NCc1nc2c(s1)CCC2,2.10741319463253
Cc1nn(C)c(N2CCC[NH+](C)CC2)c1C[NH2+]C(C)C,2.1058547098875042
CCO[C@H]1CCC[NH+](Cc2csc([C@@H](C)OCC)n2)C1,2.0362247225046155
CCc1nn(C)c(OC)c1C[NH+]1CCC[C@H](COc2ccccc2)C1,2.03298663110733
CCn1ccnc1[C@H](O)[C@](C)(CC)[NH+](C)C,2.106005307269096
C=CCOc1c(C[NH+]2CCC[C@@H](COC)C2)c(C)nn1C,2.052047850680351
CCC[NH+](Cc1cncn1CC)C1CCC([NH3+])CC1,2.1104427284717557
CC1(C)CCCC[C@H]1[NH2+]CCCOCc1ccco1,2.036210851693153
CCC[NH2+]Cc1sc(N2C[C@@H](C)[C@H](C)C2)nc1CC,2.171314041495323
C[C@@H](Cc1ccsc1)[NH2+][C@@H](C)C[C@@H]1CCCC[NH2+]1,2.0382592733144755
