smiles,reaction_energy
CC(C1=CC=CC=C1)OCN2C=C(C(=O)NC2=O)NCCC3=CC=CC=C3,1.0621939253926276
CN(C)N=C1C2=CC=CC=C2N(C1=O)CN3CCC(CC3)CC4=CC=CC=C4,1.074842000055313
COC1=CC(=CC(=C1OC)OC)C2NC3=CC=CC=C3C(=O)N2C4CCCCC4,1.2269607124328612
COC1=CC(=CC(=C1OC)OC)C2NC3=CC=CC=C3C(=O)N2C4CCCCC4,1.2269607124328612
CC1=NC2=C(C=C1)C(=C(S2)C(=O)NC3=CC=CC(=C3)C(=O)O)N,-1.3484490756869314
C1=CC=C(C(=C1)C2=NC(=CC3=CC(=C(C=C3)Cl)[N+](=O)[O-])C(=O)O2)F,-1.1631923754930495
CCOC1=CC=C(C=C1)N2C(=O)CC(C2=O)N3CCN(CC3)C4=C(C=CC(=C4)Cl)C,1.1109981278300283
CCOC1=CC=C(C=C1)N2C(=O)CC(C2=O)N3CCN(CC3)C4=C(C=CC(=C4)Cl)C,1.1109982516765595
C=COC(=O)C1=C(C2=C(S1)N=C(C=C2C(F)(F)F)C3=CC=CC=C3)N,-1.39097735517025
CCN1CC2CCNC2C3=CC=CC=C31,1.2378403824806212
CC1=CC2=C(CC(NC2=O)(C)C)C3=CC=CC=C13,1.0094627971529961
C1=CC=C(C(=C1)C2=NC(=CC=CC3=CC=C(C=C3)[N+](=O)[O-])C(=O)O2)Br,-1.0489543228715659
C1=CC=C(C(=C1)C2=NC(=CC=CC3=CC=C(C=C3)[N+](=O)[O-])C(=O)O2)Br,-1.0489542609483005
CC1=C(C=C(C=C1)N2C(C(C2=O)OC3=CC=C(C=C3)Cl)C4=CC(=C(C=C4)OC)OC)C,1.0322007725358007
C1C(C1(Cl)Cl)C2=CC=C(C=C2)N,1.016719213092327
C1C(C1(Cl)Cl)C2=CC=C(C=C2)N,1.016719213092327
CC1=C(C=C(C=C1)N2C(C(C2=O)OC3=CC=C(C=C3)Cl)C4=CC(=C(C=C4)OC)OC)C,1.0322006486892699
COC1=CC=CC=C1C=C2C(=O)N(C(=N2)SCC(=O)N)C3=CC=CC=C3,-1.0781271163076163
CC1=C(C=C(C=C1)N2C(C(C2=O)OC3=CC=C(C=C3)Cl)C4=CC(=C(C=C4)OC)OC)C,1.0322006486892699
CC1=C(C=C(C=C1)N2C(C(C2=O)OC3=CC=C(C=C3)Cl)C4=CC(=C(C=C4)OC)OC)C,1.0322006486892699
COC1=CC=CC=C1C=C2C(=O)N(C(=N2)SCC(=O)N)C3=CC=CC=C3,-1.0781271782308817
C1CCN(C1)C2=NC(=NC(=N2)NCC3=CC=C(C=C3)Cl)N4CCCC4,1.0947292759895322
COC1=CC=C(C=C1)C=C2C(=O)N(C(=N2)SCC(=O)C3=CC=CC=C3)C4=CC=CC=C4,-1.0418580095350742
C1=CC=C(C=C1)C=C2C(=O)N(C(=N2)SCC(=O)C3=CC=CC=C3)C4=CC=CC=C4,-1.0890039378851653
COC1=CC=C(C=C1)C=C2C(=O)N(C(=N2)SCC(=O)C3=CC=CC=C3)C4=CC=CC=C4,-1.0418580404967068
CCN(CC)C1CC(=O)N(C1=O)C2=CC=CC=C2C,1.5532948352336882
CCN(CC)C1CC(=O)N(C1=O)C2=CC=CC=C2C,1.5532948352336882
C1=CC=C(C(=C1)C2=NC(=CC3=CC=C(O3)C4=CC=CC=C4Cl)C(=O)O2)[N+](=O)[O-],-1.2261080851256847
C1=CC=C(C(=C1)C2=NC(=CC3=CC=C(O3)C4=CC=CC=C4Cl)C(=O)O2)[N+](=O)[O-],-1.2261080851256847
CC1=CC=CC=C1N2C(=O)CC(C2=O)N3CCCCC3,1.1691615364551544
CC1=C(C=CC2=C(C(=O)N=C12)C3=C(N(C(=NC4=CC=CC=C4)S3)C5=CC=CC=C5)O)Cl,-1.3984662929713725
CC1=CC=C(C=C1)SCC(CSC2=NC(=C3CCCCC3=C2C#N)C)O,1.0264608573675154
CC1=C(C(N2C(=O)C(=CC3=CC=CS3)SC2=N1)C4=CC=C(C=C4)N(C)C)C(=O)C,-1.0692983448117972
CC1=C(C(N2C(=O)C(=CC3=CC=CS3)SC2=N1)C4=CC=C(C=C4)N(C)C)C(=O)C,-1.069298468658328
CC1=CC=C(C=C1)SCC(CSC2=NC(=C3CCCCC3=C2C#N)C)O,1.0264607335209845
CC(C)N1CC(=O)N(C1C2=CC=C(C=C2)OC)N=CC3=CC=C(C=C3)OC,1.1358722081780432
CC1=CC=C(C=C1)NC2CC(=O)N(C2=O)C3=CC=C(C=C3)OC,1.1115856557726858
C1CCC(CC1)NC2=CC=CC=C2N,1.42772237906456
CC1=CC=C(C=C1)NC2CC(=O)N(C2=O)C3=CC=C(C=C3)OC,1.111585779619217
C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3N4C2=NN=C4SCC(=O)NC5=CC=CC(=C5)C(F)(F)F,-1.0250040137976408
C1CCC(CC1)N(C2CCCCC2)C(=O)C3=CC=C(C=C3)N4C(=O)C5C6CC(C5C4=O)C=C6,1.1269086916565896
CC1=C(C(N2C(=O)C(=CC3=CC=CC=N3)SC2=N1)C4=CC(=CC=C4)OC)C(=O)NC5=CC=CC=C5,-1.3509395675003528
CC1=C(C(N2C(=O)C(=CC3=CC=CC=N3)SC2=N1)C4=CC(=CC=C4)OC)C(=O)NC5=CC=CC=C5,-1.3509397532701493
COC1=CC=CC(=C1)C2C(=C(N=C3N2C(=O)C=C(S3)C(=O)NC4=CC=C(C=C4)C(=O)OC)C5=CC=CC=C5)C(=O)OC,-1.1287383015543222
COC1=CC=CC(=C1)C2C(=C(N=C3N2C(=O)C=C(S3)C(=O)NC4=CC=C(C=C4)C(=O)OC)C5=CC=CC=C5)C(=O)OC,-1.1287384563624858
CC(C)OC1=C(C=C(C=C1)C2NC3=C(C4=C(S3)CCCC4)C(=O)N2)OC,1.366716073322296
CN1C2=C(C(=CC(=N2)C(=O)OC)C3=CC=CC=C3)C(=O)N(C1=O)C,-1.3035622009456156
CN1C2=C(C(=CC(=N2)C(=O)OC)C3=CC(=CC=C3)OC)C(=O)N(C1=O)C,-1.1055649127304554
CC(C)OC1=C(C=C(C=C1)C2NC3=C(C4=C(S3)CCCC4)C(=O)N2)OC,1.366716073322296
CC1=CC2=C(C=C1)N=C(C=C2C(=O)O)C3=CC=C(O3)C4=CC=CC=C4Cl,-1.1584501060545445
C1CCC(CC1)CCC(=O)N2CCN(CC2)CCN3C(=O)C4=CC=CC=C4C3=O,1.1484482041597364
CCOC1=CC=C(C=C1)N2C(=O)CC(C2=O)NCCC3=CC=CS3,1.2992187232017516
COC1=CC=C(C=C1)N2C(=O)CC(C2=O)NCCC3=CC=CS3,1.2148173123836514
C1C(C(=O)N(C1=O)C2=CC=CC=C2)NCCC3=CC=CS3,1.0149034991025925
CCOC(=O)C1=CC=C(C=C1)N2C(=O)CC(C2=O)NCCC3=C(C=CS3)C,1.0301044223070144
C1C(C(=O)N(C1=O)C2=CC=CC=C2)NCCC3=CC=CS3,1.0149034991025925
CC1=CC(=CN=C1)CCO,1.5613765644550321
CC(C)(C)OC(=O)N1CCCC(C1)CCN,1.0119822071313855
CC1=CC(=CN=C1)C=C,1.0868471873760224
CC(C)(C)OC(=O)N1CCCCC1CCO,1.0054610680460927
CC1=NC=CN=C1CCO,1.0833355189919471
CC(C)(C)OC(=O)N1CCCCC1CCO,1.005461191892624
C1=C(C=NC(=C1N)Cl)I,1.0242454906225205
CC(C)(C)OC(=O)N1CCCC(C1)CCN,1.0119824548244476
C1=CC=C(C=C1)OCCN2C(=C(SC2=S)C3=C4C=C(C=CC4=NC3=O)Br)O,-1.048252298811078
CC1=C(N(C(=N1)SCC(=O)NC2CCCCC2)C3=CC=CC=C3)C,1.0177550654768943
CN(C)C1=CC=C(C=C1)C=C2C(=O)N(C(=N2)SCC(=O)NC3=CC=CC=C3C(=O)N)C4=CC=CC=C4,-1.0210909588068724
C1CCC(=CC1)CCNC2=NC(=NC(=N2)N3CCOCC3)NC4=CC=CC=C4,1.2213601246118544
CN(C)C1=CC=C(C=C1)C=C2C(=O)N(C(=N2)SCC(=O)NC3=CC=CC=C3C(=O)N)C4=CC=CC=C4,-1.021090773037076
C1=CC=NC(=C1)NC2=NC(=NC(=N2)OCC(F)(F)F)OCC(F)(F)F,1.2387117666721341
CCOC1=CC=C(C=C1)N2C(=O)CC(C2=O)N3CCC(=O)CC3,1.078015567409992
CCOC1=CC=C(C=C1)N2C(=O)CC(C2=O)N3CCC(=O)CC3,1.078015567409992
COC1=CC(=CC(=C1OC)OC)C2CC(=O)NC3=NNC(=C23)C4=CC=CC=C4,1.030994135785103
CC1=CC(=NO1)N2C(=O)CC(C2=O)N3CCN(CC3)C4CCCCC4,1.256856893455982
CC1=CC(=NO1)N2C(=O)CC(C2=O)N3CCN(CC3)C4CCCCC4,1.256856893455982
C1CCN(C1)C2=CN(C(=O)NC2=O)COCC3=CC=CC=C3,1.0697930246829985
CC1=CC(=CC=C1)N2C(=NN(C2=S)CN3CCCCC3)C4=CC=CC=C4,1.0119449293255807
CC(CN1C(C(=C(C1=O)O)C(=O)C)C2=CC(=C(C=C2)OC)OC)N,1.027220284295082
CC(CN1C(C(=C(C1=O)O)C(=O)C)C2=CC(=C(C=C2)OC)OC)N,1.027220284295082
CC(CN1C(C(=C(C1=O)O)C(=O)C)C2=CC(=C(C=C2)OC)OC)N,1.027220284295082
CC(C)OC1=C(C=C(C=C1Br)C=C2C(=O)NC(=O)N2)OC,1.056314311337471
C1=CC(=CC=C1C2=NC(=CC3=CC=C(O3)C4=C(C=C(C=C4)Cl)[N+](=O)[O-])C(=O)O2)Cl,-1.2332558257341386
CC(CN1C(C(=C(C1=O)O)C(=O)C)C2=CC(=C(C=C2)OC)OC)N,1.027220284295082
COC1=CC=C(C=C1)N2C(=O)CC(C2=O)N3CCC(CC3)CCN4CCCC4=O,1.4001647920846936
CC1=C(N(C2=C(C3=C(C=C12)C(CC(=O)N3)(C(F)(F)F)O)OC)C)C,1.0291374285936357
CCOC1=CC=C(C=C1)N2C(=O)CC(C2=O)N3CCC(CC3)CCN4CCCC4=O,1.4491953859806057
CCOC1=CC=C(C=C1)N2C(=O)CC(C2=O)N3CCC(CC3)CCN4CCCC4=O,1.449195138287544
C1=CC=C2C(=C1)C=C(O2)C(=O)OCC(=O)N3C4=CC=CC=C4SC5=CC=CC=C53,-1.0396071297973395
C1=COC(=C1)C=C2C(=O)N=C(N2)C3=C(C=CC(=C3)I)Cl,-1.1047379894435405
CCN1C(=NCC2=CN=CC=C2)SCC1(C3=CC=CC=C3)O,1.0597789180397985
C1CN(CCN1CCN)C2=CC=C(C=C2)Br,1.3111026647686956
CCN1C(=NCC2=CN=CC=C2)SCC1(C3=CC=CC=C3)O,1.059778670346737
CC1(CC2=C(C=C3CCCCC3=C2)C(=O)N1)C,1.324733585500717
CC(CCCN1C(=O)C=CC1=O)CN2C(=O)C=CC2=O,1.015898110592365
C1CCCN(CC1)CC2=C(C=CC(=C2)C3=CC=CC=C3)O,1.1405780048131944
C1OC2=C(O1)C=C(C=C2)NC(=O)C3=C(C4=C(S3)N=C(C=C4C(F)(F)F)C5=CC=CS5)N,-1.169631528174877
C1=CC2=C(C=C1C(=O)O)C(=C(N2)C(=O)O)CC(=O)O,-1.0416140628308057
CCC1=C(C(=C(C(=C1CN)CC)CN)CC)CN,1.284631088018417
CCCN1C(=C(C(=C(C1=O)C#N)C)CN2CCCC2)O,1.1756198853492736
CCOC1=C(C=C(C=C1)CC(=O)NC2CC(N(C(C2)(C)C)C)(C)C)OCC,1.279678960633278
CC1=CC(=NC2=C(C=CC=[N+]12)N)C,1.125722613430023
C1OC2=C(O1)C=C(C(=C2)C=NC3=CC=C(C=C3)C4=NC5=CC=CC=C5S4)[N+](=O)[O-],-1.0296639872163533
CC(C1=CC(=C(C=C1)O)OC)O,1.6612783593893048
C1C(C[NH2+]CC2=CC=CC=C21)F,1.0446383080959318
CC(C1=CC(=C(C=C1)O)OC)O,1.6612783593893048
CCC(C)C1(C(=O)NC(=O)NC1=O)C(C)CC,1.1816455144643783
C1CC(CNC1)NC2=CC=CC=C2,1.0912189699172972
CCC(C)C1(C(=O)NC(=O)NC1=O)C(C)CC,1.1816455144643783
C1CC(CNC1)NC2=CC=CC=C2,1.0912189699172972
C1C(C[NH2+]CC2=CC=CC=C21)F,1.0446384319424626
CC(C)CC(C)(C#CCN1CCCCC1C2=CN=CC=C2)O,1.9878252505302427
CC1(CN2C3=C(CN(CN3)C4CCCCC4)C(=O)N=C2S1)C,1.1680599215626715
CC1(CN2C3=C(CN(CN3)C4CCCCC4)C(=O)N=C2S1)CBr,1.154887604534626
CC(=C)CN1C2=C(CN(CN2)CCC3=CC(=C(C=C3)OC)OC)C(=O)NC1=S,1.348685504579544
CCCN1CC2=C(NC1)N(C(=S)NC2=O)CCC3=CC(=C(C=C3)OC)OC,1.3932534125804898
C1=CC2=C(C=C(C=C2OC3=C1C=C(C=C3Cl)Cl)[N+](=O)[O-])C(=O)[O-],-1.1820753179848194
CC1(CN2C3=C(CN(CN3)C4CCCCC4)C(=O)N=C2S1)CBr,1.1548877283811567
CCC(C)N1CC2=C(NC1)N(C(=S)NC2=O)C3=CC=CC(=C3)C,1.1043961169600487
CC(CCC1=CC=C(C=C1)OC)(C#CCN2CCCCC2C3=CN=CC=C3)O,1.7959683971643443
CCCN(CCC)C1=NC(=NC(=N1)N)OC,1.466780850291252
CC(CCC1=CC=CC=C1)(C#CCN2CCCCC2C3=CN=CC=C3)O,1.5402755925178524
CN1C(=O)C(C(=O)N(C1=S)C)CC2=CC(=C(C(=C2)OC)OC)OC,1.6634543429374693
CC(C)C1=CC=C(C=C1)CC2C(=O)NC(=O)N(C2=O)C3=CC=C(C=C3)OC,1.1785647081613542
CC(C)C1=CC=C(C=C1)CC2C(=O)NC(=O)N(C2=O)C3=CC=C(C=C3)OC,1.1785647081613542
CC1=CC=C(C=C1)CC2C(=O)N(C(=O)N(C2=O)C)C,1.2679080909490583
CC1CCCCN1C2=NC(=NC(=N2)NN)NC3=CC=CC=C3F,1.2152196897625922
C1=CC=C2C(=C1)C=CC3=C2C(=CC(=N3)C4=CC=C(C=C4)Cl)C(=O)O,-1.412958442479372
CC1=CC=CC2=CC(=CC3=C(NN(C3=O)C4=CC=CC=C4)C)C(=O)N=C12,-1.4122858938932419
CC(C)C(C1=C(C=CC(=C1)OC)OC)C2=C(C=CC(=C2)OC)OC,1.5304166655778881
C1=CC2=C(C(=O)N=C2C=C1)NC3=C(C=C(C=C3Br)Br)Cl,-1.8338719936251642
C1=CC2=NC(=C3C=C(C=CC3=O)N=CC4=C(C(=CC=C4)N(O)O)O)N=C2C=C1,-2.065413486278057
